Município;2005;2004;2003
Mg-Camanducaia;0;0;0
Mg-Cambui;0;0;0
Mg-Cambuquira;0;0;0
Mg-Campanario;0;0;0
Mg-Campanha;0;0;0
Mg-Campestre;0;0;0
Mg-Campina Verde;0;0;0
Mg-Campo Azul;0;0;0
Mg-Campo Belo;0;0;0
Mg-Campo do Meio;0;0;0
Mg-Campo Florido;13;11;3
Mg-Campos Altos;0;0;0
Mg-Campos Gerais;0;0;0
Mg-Canaa;0;0;0
Mg-Canapolis;1;2;3
Mg-Cana Verde;0;0;0
Mg-Candeias;0;0;0
Mg-Cantagalo;0;0;0
Mg-Caparao;0;0;0
Mg-Capela Nova;0;0;0
Mg-Capelinha;0;0;0
Mg-Capetinga;1;0;0
Mg-Capim Branco;0;0;0
Mg-Capinopolis;22;22;16
Mg-Capitao Andrade;0;0;0
Mg-Capitao Eneas;0;0;0
Mg-Capitolio;0;0;0
Mg-Caputira;0;0;0
Mg-Carai;0;0;0
Mg-Caranaiba;0;0;0
Mg-Carandai;0;0;0
Mg-Carangola;0;0;0
Mg-Caratinga;0;1;0
Mg-Carbonita;0;0;0
Mg-Careacu;0;0;0
Mg-Carlos Chagas;0;0;0
Mg-Carmesia;0;0;0
Mg-Carmo da Cachoeira;0;0;0
Mg-Carmo da Mata;0;0;0
Mg-Carmo de Minas;0;0;0
Mg-Carmo do Cajuru;0;0;0
Mg-Carmo do Paranaiba;0;0;0
Mg-Carmo do Rio Claro;0;0;0
Mg-Carmopolis de Minas;0;0;0
Mg-Carneirinho;0;0;0
Mg-Carrancas;0;0;0
Mg-Carvalhopolis;0;0;0
Mg-Carvalhos;0;0;0
Mg-Casa Grande;0;0;0
Mg-Cascalho Rico;0;0;1
Mg-Cassia;0;1;1
Mg-Conceicao da Barra de Minas;0;0;0
Mg-Cataguases;0;0;0
Mg-Catas Altas;0;0;0
Mg-Catas Altas da Noruega;0;0;0
Mg-Catuji;0;0;0
Mg-Catuti;0;0;0
Mg-Caxambu;0;0;0
Mg-Cedro do Abaete;0;0;0
Mg-Central de Minas;0;0;0
Mg-Centralina;9;13;12
Mg-Chacara;0;0;0
Mg-Chale;0;0;0
Mg-Chapada do Norte;0;0;0
Mg-Chapada Gaucha;1;0;1
Mg-Chiador;0;0;0
Mg-Cipotanea;0;0;0
Mg-Claraval;0;0;0
Mg-Claro dos Pocoes;0;0;0
Mg-Claudio;0;0;0
Mg-Coimbra;0;0;0
Mg-Coluna;0;0;0
Mg-Comendador Gomes;5;5;4
Mg-Comercinho;0;0;0
Mg-Conceicao da Aparecida;0;0;0
Mg-Conceicao das Pedras;0;0;0
Mg-Conceicao das Alagoas;4;10;9
Mg-Conceicao de Ipanema;0;0;0
Mg-Conceicao do Mato Dentro;0;0;0
Mg-Conceicao do Para;0;0;0
Mg-Conceicao do Rio Verde;0;0;0
Mg-Conceicao dos Ouros;0;0;0
Mg-Conego Marinho;0;0;0
Mg-Confins;0;0;0
Mg-Congonhal;0;0;0
Mg-Congonhas;0;0;0
Mg-Congonhas do Norte;0;0;0
Mg-Conquista;5;4;6
Mg-Conselheiro Lafaiete;0;0;0
Mg-Conselheiro Pena;0;0;0
Mg-Consolacao;0;0;0
Mg-Contagem;0;0;0
Mg-Coqueiral;0;0;0
Mg-Coracao de Jesus;0;0;0
Mg-Cordisburgo;0;0;0
Mg-Cordislandia;0;0;0
Mg-Corinto;0;0;0
Mg-Coroaci;0;0;0
Mg-Coromandel;22;24;21
Mg-Coronel Fabriciano;0;0;0
Mg-Coronel Murta;0;0;0
Mg-Coronel Pacheco;0;0;0
Mg-Coronel Xavier Chaves;0;0;0
Mg-Corrego Danta;0;0;0
Mg-Corrego do Bom Jesus;0;0;0
Mg-Corrego Fundo;0;0;0
Mg-Corrego Novo;0;0;0
Mg-Couto de Magalhaes de Minas;0;0;0
Mg-Crisolita;0;0;0
Mg-Cristais;1;1;0
Mg-Cristalia;0;0;0
Mg-Cristiano Otoni;0;0;0
Mg-Cristina;0;0;0
Mg-Crucilandia;0;0;0
Mg-Cruzeiro da Fortaleza;0;0;0
Mg-Cruzilia;0;0;0
Mg-Cuparaque;0;0;0
Mg-Curral de Dentro;0;0;0
Mg-Curvelo;0;0;0
Mg-Datas;0;0;0
Mg-Delfim Moreira;0;0;0
Mg-Delfinopolis;1;1;0
Mg-Delta;0;0;0
Mg-Descoberto;0;0;0
Mg-Desterro de Entre Rios;0;0;0
Mg-Desterro do Melo;0;0;0
Mg-Diamantina;0;0;0
Mg-Diogo de Vasconcelos;0;0;0
Mg-Dionisio;0;0;0
Mg-Divinesia;0;0;0
Mg-Divino;0;0;0
Mg-Divino das Laranjeiras;0;0;0
Mg-Divinolandia de Minas;0;0;0
Mg-Divinopolis;0;0;0
Mg-Divisa Alegre;0;0;0
Mg-Divisa Nova;0;0;0
Mg-Divisopolis;0;0;0
Mg-Dom Bosco;1;1;0
Mg-Dom Cavati;0;0;0
Mg-Dom Joaquim;0;0;0
Mg-Dom Silverio;0;0;0
Mg-Dom Vicoso;0;0;0
Mg-Dona Eusebia;0;0;0
Mg-Dores de Campos;0;0;0
Mg-Dores de Guanhaes;0;0;0
Mg-Dores do Indaia;0;0;0
Mg-Dores do Turvo;0;0;0
Mg-Doresopolis;0;0;0
Mg-Douradoquara;0;0;0
Mg-Durande;0;0;0
Mg-Eloi Mendes;0;0;0
Mg-Engenheiro Caldas;0;0;0
Mg-Engenheiro Navarro;0;0;0
Mg-Entre Folhas;0;0;0
Mg-Entre Rios de Minas;0;0;0
Mg-Ervalia;0;0;0
Mg-Esmeraldas;0;0;0
Mg-Espera Feliz;0;0;0
Mg-Espinosa;0;0;0
Mg-Espirito Santo do Dourado;0;0;0
Mg-Estiva;0;0;0
Mg-Estrela Dalva;0;0;0
Mg-Estrela do Indaia;0;0;0
Mg-Estrela do Sul;2;2;2
Mg-Eugenopolis;0;0;0
Mg-Ewbank da Camara;0;0;0
Mg-Extrema;0;0;0
Mg-Fama;0;0;0
Mg-Faria Lemos;0;0;0
Mg-Felicio dos Santos;0;0;0
Mg-Sao Goncalo do Rio Preto;0;0;0
Mg-Felisburgo;0;0;0
Mg-Felixlandia;0;0;0
Mg-Fernandes Tourinho;0;0;0
Mg-Ferros;0;0;0
Mg-Fervedouro;0;0;0
Mg-Florestal;0;0;0
Mg-Formiga;0;0;0
Mg-Formoso;1;2;3
Mg-Fortaleza de Minas;0;0;0
Mg-Fortuna de Minas;0;0;0
Mg-Francisco Badaro;0;0;0
Mg-Francisco Dumont;0;0;0
Mg-Francisco Sa;0;0;0
Mg-Franciscopolis;0;0;0
Mg-Frei Gaspar;0;0;0
Mg-Frei Inocencio;0;0;0
Mg-Frei Lagonegro;0;0;0
Mg-Fronteira;0;0;0
Mg-Fronteira dos Vales;0;0;0
Mg-Fruta de Leite;0;0;0
Mg-Frutal;48;52;46
Mg-Funilandia;0;0;0
Mg-Galileia;0;0;0
Mg-Gameleiras;0;0;0
Mg-Glaucilandia;0;0;0
Mg-Goiabeira;0;0;0
Mg-Goiana;0;0;0
Mg-Goncalves;0;0;0
Mg-Gonzaga;0;0;0
Mg-Gouveia;0;0;0
Mg-Governador Valadares;0;0;0
Mg-Grao Mogol;0;0;0
Mg-Grupiara;1;1;0
Mg-Guanhaes;0;0;0
Mg-Guape;0;0;0
Mg-Guaraciaba;0;0;0
Mg-Guaraciama;0;0;0
Mg-Guaranesia;0;0;0
Mg-Guarani;0;0;0
Mg-Guarara;0;0;0
Mg-Guarda-Mor;13;13;8
Mg-Guaxupe;0;0;0
Mg-Guidoval;0;0;0
Mg-Guimarania;0;0;0
Mg-Guiricema;0;0;0
Mg-Gurinhata;0;0;0
Mg-Heliodora;0;0;0
Mg-Iapu;0;0;0
Mg-Ibertioga;0;0;0
Mg-Ibia;4;5;3
Mg-Ibiai;0;0;0
Mg-Ibiracatu;0;0;0
Mg-Ibiraci;0;0;0
Mg-Ibirite;0;0;0
Mg-Ibitiura de Minas;0;0;0
Mg-Ibituruna;0;0;0
Mg-Icarai de Minas;0;0;0
Mg-Igarape;0;0;0
Mg-Igaratinga;0;0;0
Mg-Iguatama;1;0;0
Mg-Ijaci;0;0;0
Mg-Ilicinea;0;0;0
Mg-Imbe de Minas;0;0;0
Mg-Inconfidentes;0;0;0
Mg-Indaiabira;0;0;0
Mg-Indianopolis;3;4;2
Mg-Ingai;0;0;0
Mg-Inhapim;0;0;0
Mg-Inhauma;0;0;0
Mg-Inimutaba;0;0;0
Mg-Ipaba;0;0;0
Mg-Ipanema;0;0;0
Mg-Ipatinga;0;0;0
Mg-Ipiacu;3;2;2
Mg-Ipuiuna;0;0;0
Mg-Irai de Minas;0;0;0
Mg-Itabira;0;0;0
Mg-Itabirinha;0;0;0
Mg-Itabirito;0;0;0
Mg-Itacambira;0;0;0
Mg-Itacarambi;0;0;0
Mg-Itaguara;0;0;0
Mg-Itaipe;0;0;0
Mg-Itajuba;0;0;0
Mg-Itamarandiba;0;0;0
Mg-Itamarati de Minas;0;0;0
Mg-Itambacuri;0;0;0
Mg-Itambe do Mato Dentro;0;0;0
Mg-Itamogi;0;0;0
Mg-Itamonte;0;0;0
Mg-Itanhandu;0;0;0
Mg-Itanhomi;0;0;0
Mg-Itaobim;0;0;0
Mg-Itapagipe;2;3;2
Mg-Itapecerica;0;0;0
Mg-Itapeva;0;0;0
Mg-Itatiaiucu;0;0;0
Mg-Itau de Minas;0;0;0
Mg-Itauna;0;0;0
Mg-Itaverava;0;0;0
Mg-Itinga;0;0;0
Mg-Itueta;0;0;0
Mg-Ituiutaba;4;6;4
Mg-Itumirim;0;0;0
Mg-Iturama;0;1;1
Mg-Itutinga;0;0;0
Mg-Jaboticatubas;0;0;0
Mg-Jacinto;0;0;0
Mg-Jacui;1;1;1
Mg-Jacutinga;0;0;0
Mg-Jaguaracu;0;0;0
Mg-Jaiba;0;0;0
Mg-Jampruca;0;0;0
Mg-Janauba;0;0;0
Mg-Januaria;0;0;0
Mg-Japaraiba;0;0;0
Mg-Japonvar;0;0;0
Mg-Jeceaba;0;0;0
Mg-Jenipapo de Minas;0;0;0
Mg-Jequeri;0;0;0
Mg-Jequitai;0;0;0
Mg-Jequitiba;0;0;0
Mg-Jequitinhonha;0;0;0
Mg-Jesuania;0;0;0
Mg-Joaima;0;0;0
Mg-Joanesia;0;0;0
Mg-Joao Monlevade;0;0;0
Mg-Joao Pinheiro;3;2;2
Mg-Joaquim Felicio;0;0;0
Mg-Jordania;0;0;0
Mg-Jose Goncalves de Minas;0;0;0
Mg-Jose Raydan;0;0;0
Mg-Josenopolis;0;0;0
Mg-Nova Uniao;0;0;0
Mg-Juatuba;0;0;0
Mg-Juiz de Fora;0;0;0
Mg-Juramento;0;0;0
Mg-Juruaia;0;0;0
Mg-Juvenilia;0;0;0
Mg-Ladainha;0;0;0
Mg-Lagamar;4;4;4
Mg-Lagoa da Prata;0;0;0
Mg-Lagoa dos Patos;0;0;0
Mg-Lagoa Dourada;0;0;0
Mg-Lagoa Formosa;0;0;0
Mg-Lagoa Grande;1;1;0
Mg-Lagoa Santa;0;0;0
Mg-Lajinha;0;0;0
Mg-Lambari;0;0;0
Mg-Lamim;0;0;0
Mg-Laranjal;0;0;0
Mg-Lassance;0;0;0
Mg-Lavras;0;0;0
Mg-Leandro Ferreira;1;1;1
Mg-Leme do Prado;0;0;0
Mg-Leopoldina;0;0;0
Mg-Liberdade;0;0;0
Mg-Lima Duarte;0;0;0
Mg-Limeira do Oeste;0;0;0
Mg-Lontra;0;0;0
Mg-Luisburgo;0;0;0
Mg-Luislandia;0;0;0
Mg-Luminarias;0;0;0
Mg-Luz;0;0;0
Mg-Machacalis;0;0;0
Mg-Machado;0;0;0
Mg-Madre de Deus de Minas;0;0;0
Mg-Malacacheta;0;0;0
Mg-Mamonas;0;0;0
Mg-Manga;0;0;0
Mg-Manhuacu;0;0;0
Mg-Manhumirim;0;0;0
Mg-Mantena;0;0;0
Mg-Maravilhas;0;0;0
Mg-Mar de Espanha;0;0;0
Mg-Maria da Fe;0;0;0
Mg-Mariana;0;0;0
Mg-Marilac;0;0;0
Mg-Mario Campos;0;0;0
Mg-Maripa de Minas;0;0;0
Mg-Marlieria;0;0;0
Mg-Marmelopolis;0;0;0
Mg-Martinho Campos;1;0;0
Mg-Martins Soares;0;0;0
Mg-Mata Verde;0;0;0
Mg-Materlandia;0;0;0
Mg-Mateus Leme;0;0;0
Mg-Matias Barbosa;0;0;0
Mg-Matias Cardoso;0;0;0
Mg-Matipo;0;0;0
Mg-Mato Verde;0;0;0
Mg-Matozinhos;0;0;0
Mg-Matutina;0;0;0
Mg-Medeiros;1;1;0
Mg-Medina;0;0;0
Mg-Mendes Pimentel;0;0;0
Mg-Merces;0;0;0
Mg-Mesquita;0;0;0
Mg-Minas Novas;0;0;0
Mg-Minduri;0;0;0
Mg-Mirabela;0;0;0
Mg-Miradouro;0;0;0
Mg-Mirai;0;0;0
Mg-Miravania;0;0;0
Mg-Moeda;1;1;0
Mg-Moema;0;0;0
Mg-Monjolos;0;0;0
Mg-Monsenhor Paulo;0;0;0
Mg-Montalvania;0;0;0
Mg-Monte Alegre de Minas;20;21;18
Mg-Monte Azul;0;0;0
Mg-Monte Belo;0;0;0
Mg-Monte Carmelo;3;2;3
Mg-Monte Formoso;0;0;0
Mg-Monte Santo de Minas;0;0;0
Mg-Montes Claros;0;0;0
Mg-Monte Siao;0;0;0
Mg-Montezuma;0;0;0
Mg-Morada Nova de Minas;0;0;0
Mg-Morro da Garca;0;0;0
Mg-Morro do Pilar;0;0;0
Mg-Munhoz;0;0;0
Mg-Muriae;0;0;0
Mg-Mutum;0;0;0
Mg-Muzambinho;0;0;0
Mg-Nacip Raydan;0;0;0
Mg-Nanuque;0;0;0
Mg-Naque;0;0;0
Mg-Natalandia;0;0;0
Mg-Natercia;0;0;0
Mg-Nazareno;0;0;0
Mg-Nepomuceno;0;0;0
Mg-Ninheira;0;0;0
Mg-Nova Belem;0;0;0
Mg-Nova Era;0;0;0
Mg-Nova Lima;0;0;0
Mg-Nova Modica;0;0;0
Mg-Nova Ponte;12;10;8
Mg-Nova Porteirinha;0;0;0
Mg-Nova Resende;0;0;0
Mg-Nova Serrana;0;0;0
Mg-Novo Cruzeiro;0;0;0
Mg-Novo Oriente de Minas;0;0;0
Mg-Novorizonte;0;0;0
Mg-Olaria;0;0;0
Mg-Olhos-D Agua;0;0;0
Mg-Olimpio Noronha;0;0;0
Mg-Oliveira;0;0;0
Mg-Oliveira Fortes;0;0;0
Mg-Onca de Pitangui;0;0;0
Mg-Oratorios;0;0;0
Mg-Orizania;0;0;0
Mg-Ouro Branco;0;0;0
Mg-Ouro Fino;0;0;0
Mg-Ouro Preto;0;0;0
Mg-Ouro Verde de Minas;0;0;0
Mg-Padre Carvalho;0;0;0
Mg-Padre Paraiso;0;0;0
Mg-Paineiras;0;0;0
Mg-Pains;0;0;0
Mg-Pai Pedro;0;0;0
Mg-Paiva;0;0;0
Mg-Palma;0;0;0
Mg-Palmopolis;0;0;0
Mg-Papagaios;0;0;0
Mg-Paracatu;5;4;6
Mg-Para de Minas;0;0;0
Mg-Paraguacu;0;0;0
Mg-Paraisopolis;0;0;0
Mg-Paraopeba;0;0;0
Mg-Passabem;0;0;0
Mg-Passa Quatro;0;0;0
Mg-Passa Tempo;0;0;0
Mg-Passa-Vinte;0;0;0
Mg-Passos;0;0;0
Mg-Patis;0;0;0
Mg-Patos de Minas;6;10;3
Mg-Patrocinio;7;9;4
Mg-Patrocinio do Muriae;0;0;0
Mg-Paula Candido;0;0;0
Mg-Paulistas;0;0;0
Mg-Pavao;0;0;0
Mg-Pecanha;0;0;0
Mg-Pedra Azul;0;0;0
Mg-Pedra Bonita;0;0;0
Mg-Pedra do Anta;0;0;0
Mg-Pedra do Indaia;0;0;0
Mg-Pedra Dourada;0;0;0
Mg-Pedralva;0;0;0
Mg-Pedras de Maria da Cruz;0;0;0
Mg-Pedrinopolis;8;7;6
Mg-Pedro Leopoldo;0;0;0
Mg-Pedro Teixeira;0;0;0
Mg-Pequeri;0;0;0
Mg-Pequi;0;0;0
Mg-Perdigao;0;0;0
Mg-Perdizes;9;6;3
Mg-Perdoes;0;0;0
Mg-Periquito;0;0;0
Mg-Pescador;0;0;0
Mg-Piau;0;0;0
Mg-Piedade de Caratinga;0;0;0
Mg-Piedade de Ponte Nova;0;0;0
Mg-Piedade do Rio Grande;0;0;0
Mg-Piedade dos Gerais;0;0;0
Mg-Pimenta;0;0;0
Mg-Pingo-D Agua;0;0;0
Mg-Pintopolis;0;0;0
Mg-Piracema;0;0;0
Mg-Pirajuba;3;5;1
Mg-Piranga;0;0;0
Mg-Pirangucu;0;0;0
Mg-Piranguinho;0;0;0
Mg-Pirapetinga;0;0;0
Mg-Pirapora;0;0;0
Mg-Pirauba;0;0;0
Mg-Pitangui;0;0;0
Mg-Piumhi;0;0;0
Mg-Planura;33;34;32
Mg-Poco Fundo;0;0;0
Mg-Pocos de Caldas;0;0;0
Mg-Pocrane;0;0;0
Mg-Pompeu;0;0;0
Mg-Ponte Nova;0;0;0
Mg-Ponto Chique;0;0;0
Mg-Ponto dos Volantes;0;0;0
Mg-Porteirinha;0;0;0
Mg-Porto Firme;0;0;0
Mg-Pote;0;0;0
Mg-Pouso Alegre;0;0;0
Mg-Pouso Alto;0;0;0
Mg-Prados;0;0;0
Mg-Prata;5;5;5
Mg-Pratapolis;0;0;0
Mg-Pratinha;0;0;0
Mg-Presidente Bernardes;0;0;0
Mg-Presidente Juscelino;0;0;0
Mg-Presidente Kubitschek;0;1;0
Mg-Presidente Olegario;14;11;10
Mg-Alto Jequitiba;0;0;0
Mg-Prudente de Morais;0;0;0
Mg-Quartel Geral;0;0;0
Mg-Queluzito;0;0;0
Mg-Raposos;0;0;0
Mg-Raul Soares;0;0;0
Mg-Recreio;0;0;0
Mg-Reduto;0;0;0
Mg-Resende Costa;0;0;0
Mg-Resplendor;0;0;0
Mg-Ressaquinha;0;0;0
Mg-Riachinho;0;1;1
Mg-Riacho dos Machados;0;0;0
Mg-Ribeirao das Neves;0;0;0
Mg-Ribeirao Vermelho;0;0;0
Mg-Rio Acima;0;0;0
Mg-Rio Casca;0;0;0
Mg-Rio Doce;0;0;0
Mg-Rio do Prado;0;0;0
Mg-Rio Espera;0;0;0
Mg-Rio Manso;0;0;0
Mg-Rio Novo;0;0;0
Mg-Rio Paranaiba;0;0;0
Mg-Rio Pardo de Minas;0;0;0
Mg-Rio Piracicaba;0;0;0
Mg-Rio Pomba;0;0;0
Mg-Rio Preto;0;0;0
Mg-Rio Vermelho;0;0;0
Mg-Ritapolis;0;0;0
Mg-Rochedo de Minas;0;0;0
Mg-Rodeiro;0;0;0
Mg-Romaria;0;0;1
Mg-Rosario da Limeira;0;0;0
Mg-Rubelita;0;0;0
Mg-Rubim;0;0;0
Mg-Sabara;0;0;0
Mg-Sabinopolis;0;0;0
Mg-Sacramento;28;26;14
Mg-Salinas;0;0;0
Mg-Salto da Divisa;0;0;0
Mg-Santa Barbara;0;0;0
Mg-Santa Barbara do Leste;0;0;0
Mg-Santa Barbara do Monte Verde;0;0;0
Mg-Santa Barbara do Tugurio;0;0;0
Mg-Santa Cruz de Minas;0;0;0
Mg-Santa Cruz de Salinas;0;0;0
Mg-Santa Cruz do Escalvado;0;0;0
Mg-Santa Efigenia de Minas;0;0;0
Mg-Santa Fe de Minas;0;0;0
Mg-Santa Helena de Minas;0;0;0
Mg-Santa Juliana;2;1;1
Mg-Santa Luzia;0;0;0
Mg-Santa Margarida;0;0;0
Mg-Santa Maria de Itabira;0;0;0
Mg-Santa Maria do Salto;0;0;0
Mg-Santa Maria do Suacui;0;0;0
Mg-Santana da Vargem;0;0;0
Mg-Santana de Cataguases;0;0;0
Mg-Santana de Pirapama;0;0;0
Mg-Santana do Deserto;0;0;0
Mg-Santana do Garambeu;0;0;0
Mg-Santana do Jacare;0;0;0
Mg-Santana do Manhuacu;0;0;0
Mg-Santana do Paraiso;0;0;0
Mg-Santana do Riacho;0;0;0
Mg-Santana dos Montes;0;0;0
Mg-Santa Rita de Caldas;0;0;0
Mg-Santa Rita de Jacutinga;0;0;0
Mg-Santa Rita de Minas;0;0;0
Mg-Santa Rita de Ibitipoca;0;0;0
Mg-Santa Rita do Itueto;0;0;0
Mg-Santa Rita do Sapucai;0;0;0
Mg-Santa Rosa da Serra;0;0;0
Mg-Santa Vitoria;0;2;2
Mg-Santo Antonio do Amparo;0;0;0
Mg-Santo Antonio do Aventureiro;0;0;0
Mg-Santo Antonio do Grama;0;0;0
Mg-Santo Antonio do Itambe;0;0;0
Mg-Santo Antonio do Jacinto;0;0;0
Mg-Santo Antonio do Monte;0;0;0
Mg-Santo Antonio do Retiro;0;0;0
Mg-Santo Antonio do Rio Abaixo;0;0;0
Mg-Santo Hipolito;0;0;0
Mg-Santos Dumont;0;0;0
Mg-Sao Bento Abade;0;0;0
Mg-Sao Bras do Suacui;0;0;0
Mg-Sao Domingos das Dores;0;0;0
Mg-Sao Domingos do Prata;0;0;0
Mg-Sao Felix de Minas;0;0;0
Mg-Sao Francisco;0;0;0
Mg-Sao Francisco de Paula;0;0;0
Mg-Sao Francisco de Sales;4;4;2
Mg-Sao Francisco do Gloria;0;0;0
Mg-Sao Geraldo;0;0;0
Mg-Sao Geraldo da Piedade;0;0;0
Mg-Sao Geraldo do Baixio;0;0;0
Mg-Sao Goncalo do Abaete;4;2;2
Mg-Sao Goncalo do Para;0;0;0
Mg-Sao Goncalo do Rio Abaixo;0;0;0
Mg-Sao Goncalo do Sapucai;0;0;0
Mg-Sao Gotardo;0;0;0
Mg-Sao Joao Batista do Gloria;0;0;0
Mg-Sao Joao da Lagoa;0;0;0
Mg-Sao Joao da Mata;0;0;0
Mg-Sao Joao da Ponte;0;0;0
Mg-Sao Joao das Missoes;0;0;0
Mg-Sao Joao Del Rei;0;0;0
Mg-Sao Joao do Manhuacu;0;0;0
Mg-Sao Joao do Manteninha;0;0;0
Mg-Sao Joao do Oriente;0;0;0
Mg-Sao Joao do Pacui;0;0;0
Mg-Sao Joao do Paraiso;0;0;0
Mg-Sao Joao Evangelista;0;0;0
Mg-Sao Joao Nepomuceno;0;0;0
Mg-Sao Joaquim de Bicas;0;0;0
Mg-Sao Jose da Barra;0;0;0
Mg-Sao Jose da Lapa;0;0;0
Mg-Sao Jose da Safira;0;0;0
Mg-Sao Jose da Varginha;0;0;0
Mg-Sao Jose do Alegre;0;0;0
Mg-Sao Jose do Divino;0;0;0
Mg-Sao Jose do Goiabal;0;0;0
Mg-Sao Jose do Jacuri;0;0;0
Mg-Sao Jose do Mantimento;0;0;0
Mg-Sao Lourenco;0;0;0
Mg-Sao Miguel do Anta;0;0;0
Mg-Sao Pedro da Uniao;0;0;0
Mg-Sao Pedro dos Ferros;0;0;0
Mg-Sao Pedro do Suacui;0;0;0
Mg-Sao Romao;0;0;0
Mg-Sao Roque de Minas;0;0;0
Mg-Sao Sebastiao da Bela Vista;0;0;0
Mg-Sao Sebastiao da Vargem Alegre;0;0;0
Mg-Sao Sebastiao do Anta;0;0;0
Mg-Sao Sebastiao do Maranhao;0;0;0
Mg-Sao Sebastiao do Oeste;0;0;0
Mg-Sao Sebastiao do Paraiso;0;0;0
Mg-Sao Sebastiao do Rio Preto;0;0;0
Mg-Sao Sebastiao do Rio Verde;0;0;0
Mg-Sao Tiago;0;0;0
Mg-Sao Tomas de Aquino;0;0;0
Mg-Sao Thome das Letras;0;0;0
Mg-Sao Vicente de Minas;0;0;0
Mg-Sapucai-Mirim;0;0;0
Mg-Sardoa;0;0;0
Mg-Sarzedo;0;0;0
Mg-Setubinha;0;0;0
Mg-Sem-Peixe;0;0;0
Mg-Senador Amaral;0;0;0
Mg-Senador Cortes;0;0;0
Mg-Senador Firmino;0;0;0
Mg-Senador Jose Bento;0;0;0
Mg-Senador Modestino Goncalves;0;0;0
Mg-Senhora de Oliveira;0;0;0
Mg-Senhora do Porto;0;0;0
Mg-Senhora dos Remedios;0;0;0
Mg-Sericita;0;0;0
Mg-Seritinga;0;0;0
Mg-Serra Azul de Minas;0;0;0
Mg-Serra da Saudade;0;0;0
Mg-Serra dos Aimores;0;0;0
Mg-Serra do Salitre;1;2;1
Mg-Serrania;0;0;0
Mg-Serranopolis de Minas;0;0;0
Mg-Serranos;0;0;0
Mg-Serro;0;0;0
Mg-Sete Lagoas;0;0;0
Mg-Silveirania;0;0;0
Mg-Silvianopolis;0;0;0
Mg-Simao Pereira;0;0;0
Mg-Simonesia;0;0;0
Mg-Sobralia;0;0;0
Mg-Soledade de Minas;0;0;0
Mg-Tabuleiro;0;0;0
Mg-Taiobeiras;0;0;0
Mg-Taparuba;0;0;0
Mg-Tapira;1;1;1
Mg-Tapirai;0;0;0
Mg-Taquaracu de Minas;0;0;0
Mg-Tarumirim;0;0;0
Mg-Teixeiras;0;0;0
Mg-Teofilo Otoni;0;0;0
Mg-Timoteo;0;0;0
Mg-Tiradentes;0;0;0
Mg-Tiros;0;0;0
Mg-Tocantins;0;0;0
Mg-Tocos do Moji;0;0;0
Mg-Toledo;0;0;0
Mg-Tombos;0;0;0
Mg-Tres Coracoes;0;0;0
Mg-Tres Marias;0;0;0
Mg-Tres Pontas;0;0;0
Mg-Tumiritinga;0;0;0
Mg-Tupaciguara;28;27;27
Mg-Turmalina;0;0;0
Mg-Turvolandia;0;0;0
Mg-Uba;0;0;0
Mg-Ubai;0;0;0
Mg-Ubaporanga;0;0;0
Mg-Uberaba;39;47;31
Mg-Uberlandia;30;24;18
Mg-Umburatiba;0;0;0
Mg-Unai;44;49;45
Mg-Uniao de Minas;0;0;0
Mg-Uruana de Minas;3;5;4
Mg-Urucania;0;0;0
Mg-Urucuia;0;0;0
Mg-Vargem Alegre;0;0;0
Mg-Vargem Bonita;0;0;0
Mg-Vargem Grande do Rio Pardo;0;0;0
Mg-Varginha;0;1;1
Mg-Varjao de Minas;0;0;0
Mg-Varzea da Palma;0;0;1
Mg-Varzelandia;0;0;0
Mg-Vazante;2;2;1
Mg-Verdelandia;0;0;0
Mg-Veredinha;0;0;0
Mg-Verissimo;3;2;2
Mg-Vermelho Novo;0;0;0
Mg-Vespasiano;0;0;0
Mg-Vicosa;0;0;0
Mg-Vieiras;0;0;0
Mg-Mathias Lobato;0;0;0
Mg-Virgem da Lapa;0;0;0
Mg-Virginia;0;0;0
Mg-Virginopolis;0;0;0
Mg-Virgolandia;0;0;0
Mg-Visconde do Rio Branco;0;0;0
Mg-Volta Grande;0;0;0
Mg-Wenceslau Braz;0;0;0
Mg-Ignorado;0;0;0
Es-Afonso Claudio;0;0;0
Es-Aguia Branca;0;0;0
Es-Agua Doce do Norte;0;0;0
Es-Alegre;0;0;0
Es-Alfredo Chaves;0;0;0
Es-Alto Rio Novo;0;0;0
Es-Anchieta;0;0;0
Es-Apiaca;0;0;0
Es-Aracruz;0;0;0
Es-Atilio Vivacqua;0;0;0
Es-Baixo Guandu;0;0;0
Es-Barra de Sao Francisco;0;0;0
Es-Boa Esperanca;0;0;0
Es-Bom Jesus do Norte;0;0;0
Es-Brejetuba;0;0;0
Es-Cachoeiro de Itapemirim;0;0;0
Es-Cariacica;0;1;0
Es-Castelo;0;0;0
Es-Colatina;0;0;0
Es-Conceicao da Barra;0;0;0
Es-Conceicao do Castelo;0;0;0
Es-Divino de Sao Lourenco;0;0;0
Es-Domingos Martins;0;0;0
Es-Dores do Rio Preto;0;0;0
Es-Ecoporanga;0;0;0
Es-Fundao;0;0;0
Es-Governador Lindenberg;0;0;0
Es-Guacui;0;0;0
Es-Guarapari;0;0;0
Es-Ibatiba;0;0;0
Es-Ibiracu;0;0;0
Es-Ibitirama;0;0;0
Es-Iconha;0;0;0
